"","X","month","Month","year","count","trt","repro","proportion","species"
"433",15,2,"Feb",1988,2,"exclosure",1,0.5,"PM"
"434",16,2,"Feb",1989,1,"exclosure",1,1,"PM"
"435",17,2,"Feb",1997,1,"exclosure",1,1,"PM"
"436",19,2,"Feb",1999,1,"exclosure",1,1,"PM"
"437",22,2,"Feb",2017,1,"exclosure",1,1,"PM"
"438",23,3,"Mar",1982,1,"exclosure",1,1,"PM"
"439",24,3,"Mar",1984,1,"exclosure",1,1,"PM"
"440",25,3,"Mar",1985,1,"exclosure",1,1,"PM"
"441",28,3,"Mar",1996,1,"exclosure",1,1,"PM"
"442",29,3,"Mar",1997,3,"exclosure",1,0.333333333333333,"PM"
"443",32,3,"Mar",2007,1,"exclosure",1,1,"PM"
"444",34,3,"Mar",2016,1,"exclosure",1,1,"PM"
"445",35,3,"Mar",2017,1,"exclosure",1,1,"PM"
"446",37,4,"Apr",1982,1,"exclosure",1,1,"PM"
"447",39,4,"Apr",1987,1,"exclosure",1,1,"PM"
"448",42,4,"Apr",1999,1,"exclosure",1,1,"PM"
"449",43,4,"Apr",2008,2,"exclosure",1,0.5,"PM"
"450",44,4,"Apr",2016,1,"exclosure",1,1,"PM"
"451",45,4,"Apr",2017,1,"exclosure",1,1,"PM"
"452",46,5,"May",1981,1,"exclosure",1,1,"PM"
"453",49,5,"May",1986,2,"exclosure",1,0.5,"PM"
"454",50,5,"May",1987,1,"exclosure",1,1,"PM"
"455",54,5,"May",2008,1,"exclosure",1,1,"PM"
"456",56,6,"Jun",1981,1,"exclosure",1,1,"PM"
"457",59,6,"Jun",1987,1,"exclosure",1,1,"PM"
"458",60,6,"Jun",1988,1,"exclosure",1,1,"PM"
"459",61,6,"Jun",1989,2,"exclosure",1,0.5,"PM"
"460",63,6,"Jun",1998,1,"exclosure",1,1,"PM"
"461",66,7,"Jul",1982,3,"exclosure",1,0.333333333333333,"PM"
"462",68,7,"Jul",1985,1,"exclosure",1,1,"PM"
"463",71,7,"Jul",1988,1,"exclosure",1,1,"PM"
"464",73,7,"Jul",1995,1,"exclosure",1,1,"PM"
"465",75,7,"Jul",2015,2,"exclosure",1,0.5,"PM"
"466",78,8,"Aug",1987,1,"exclosure",1,1,"PM"
"467",79,8,"Aug",1988,1,"exclosure",1,1,"PM"
"468",81,9,"Sept",1987,1,"exclosure",1,1,"PM"
"469",83,9,"Sept",2007,1,"exclosure",1,1,"PM"
"470",84,9,"Sept",2015,1,"exclosure",1,1,"PM"
"471",85,10,"Oct",1986,1,"exclosure",1,1,"PM"
"472",86,10,"Oct",1987,1,"exclosure",1,1,"PM"
"473",87,10,"Oct",1997,4,"exclosure",1,0.25,"PM"
"474",89,10,"Oct",2015,1,"exclosure",1,1,"PM"
"475",91,11,"Nov",1986,2,"exclosure",1,0.5,"PM"
"476",93,11,"Nov",1988,1,"exclosure",1,1,"PM"
"477",95,11,"Nov",2007,3,"exclosure",1,0.333333333333333,"PM"
"478",96,11,"Nov",2015,2,"exclosure",1,0.5,"PM"
"479",100,12,"Dec",1996,3,"exclosure",1,0.333333333333333,"PM"
"480",106,2,"Feb",1997,2,"control",1,0.5,"PM"
"481",108,3,"Mar",1982,1,"control",1,1,"PM"
"482",109,3,"Mar",1985,1,"control",1,1,"PM"
"483",110,3,"Mar",1989,1,"control",1,1,"PM"
"484",113,3,"Mar",1999,1,"control",1,1,"PM"
"485",115,3,"Mar",2005,1,"control",1,1,"PM"
"486",117,4,"Apr",1982,1,"control",1,1,"PM"
"487",118,4,"Apr",1984,1,"control",1,1,"PM"
"488",119,4,"Apr",1986,1,"control",1,1,"PM"
"489",122,4,"Apr",2001,1,"control",1,1,"PM"
"490",124,5,"May",1978,1,"control",1,1,"PM"
"491",125,5,"May",1982,1,"control",1,1,"PM"
"492",126,5,"May",1986,1,"control",1,1,"PM"
"493",127,5,"May",1987,3,"control",1,0.333333333333333,"PM"
"494",130,5,"May",1999,1,"control",1,1,"PM"
"495",132,5,"May",2008,3,"control",1,0.333333333333333,"PM"
"496",133,6,"Jun",1986,1,"control",1,1,"PM"
"497",134,6,"Jun",1997,2,"control",1,0.5,"PM"
"498",135,6,"Jun",2007,1,"control",1,1,"PM"
"499",136,6,"Jun",2008,1,"control",1,1,"PM"
"500",137,6,"Jun",2015,1,"control",1,1,"PM"
"501",140,7,"Jul",1987,1,"control",1,1,"PM"
"502",143,8,"Aug",1998,1,"control",1,1,"PM"
"503",144,9,"Sept",1997,3,"control",1,0.333333333333333,"PM"
"504",145,10,"Oct",1982,1,"control",1,1,"PM"
"505",149,10,"Oct",2007,1,"control",1,1,"PM"
"506",150,11,"Nov",1981,1,"control",1,1,"PM"
"507",151,11,"Nov",1986,3,"control",1,0.333333333333333,"PM"
"508",152,11,"Nov",1987,1,"control",1,1,"PM"
"509",20,1,"Jan",2017,4,"exclosure",1,0.25,"RM"
"510",22,2,"Feb",1980,2,"exclosure",1,0.5,"RM"
"511",24,2,"Feb",1983,1,"exclosure",1,1,"RM"
"512",26,2,"Feb",1987,2,"exclosure",1,0.5,"RM"
"513",27,2,"Feb",1988,7,"exclosure",1,0.142857142857143,"RM"
"514",37,2,"Feb",1999,2,"exclosure",1,0.5,"RM"
"515",39,2,"Feb",2007,1,"exclosure",1,1,"RM"
"516",41,2,"Feb",2009,2,"exclosure",1,0.5,"RM"
"517",44,2,"Feb",2019,2,"exclosure",1,0.5,"RM"
"518",58,3,"Mar",1996,4,"exclosure",1,0.25,"RM"
"519",59,3,"Mar",1997,5,"exclosure",1,0.2,"RM"
"520",64,3,"Mar",2003,1,"exclosure",1,1,"RM"
"521",67,3,"Mar",2009,2,"exclosure",1,0.5,"RM"
"522",74,4,"Apr",1982,1,"exclosure",1,1,"RM"
"523",82,4,"Apr",1993,1,"exclosure",1,1,"RM"
"524",83,4,"Apr",1994,1,"exclosure",1,1,"RM"
"525",85,4,"Apr",1996,1,"exclosure",1,1,"RM"
"526",89,4,"Apr",2012,1,"exclosure",1,1,"RM"
"527",90,4,"Apr",2014,1,"exclosure",1,1,"RM"
"528",93,5,"May",1983,1,"exclosure",1,1,"RM"
"529",95,5,"May",1985,2,"exclosure",1,0.5,"RM"
"530",98,5,"May",1988,1,"exclosure",1,1,"RM"
"531",101,5,"May",1992,1,"exclosure",1,1,"RM"
"532",102,5,"May",1993,1,"exclosure",1,1,"RM"
"533",103,5,"May",1997,3,"exclosure",1,0.333333333333333,"RM"
"534",104,5,"May",1998,1,"exclosure",1,1,"RM"
"535",106,5,"May",2007,1,"exclosure",1,1,"RM"
"536",112,6,"Jun",1983,1,"exclosure",1,1,"RM"
"537",118,6,"Jun",1993,1,"exclosure",1,1,"RM"
"538",119,6,"Jun",1995,2,"exclosure",1,0.5,"RM"
"539",123,6,"Jun",2014,1,"exclosure",1,1,"RM"
"540",126,7,"Jul",1987,7,"exclosure",1,0.142857142857143,"RM"
"541",129,7,"Jul",1992,3,"exclosure",1,0.333333333333333,"RM"
"542",132,7,"Jul",2015,3,"exclosure",1,0.333333333333333,"RM"
"543",133,8,"Aug",1982,1,"exclosure",1,1,"RM"
"544",140,8,"Aug",2003,1,"exclosure",1,1,"RM"
"545",142,9,"Sept",1984,1,"exclosure",1,1,"RM"
"546",143,9,"Sept",1988,1,"exclosure",1,1,"RM"
"547",144,9,"Sept",1992,1,"exclosure",1,1,"RM"
"548",146,9,"Sept",1994,1,"exclosure",1,1,"RM"
"549",148,9,"Sept",2003,1,"exclosure",1,1,"RM"
"550",151,10,"Oct",1987,2,"exclosure",1,0.5,"RM"
"551",154,10,"Oct",1992,2,"exclosure",1,0.5,"RM"
"552",158,11,"Nov",1981,2,"exclosure",1,0.5,"RM"
"553",160,11,"Nov",1983,1,"exclosure",1,1,"RM"
"554",161,11,"Nov",1985,2,"exclosure",1,0.5,"RM"
"555",171,11,"Nov",2014,1,"exclosure",1,1,"RM"
"556",174,12,"Dec",1981,4,"exclosure",1,0.25,"RM"
"557",175,12,"Dec",1983,1,"exclosure",1,1,"RM"
"558",177,12,"Dec",1985,3,"exclosure",1,0.333333333333333,"RM"
"559",183,12,"Dec",1992,3,"exclosure",1,0.333333333333333,"RM"
"560",185,12,"Dec",1994,1,"exclosure",1,1,"RM"
"561",187,12,"Dec",1996,4,"exclosure",1,0.25,"RM"
"562",192,12,"Dec",2014,1,"exclosure",1,1,"RM"
"563",193,12,"Dec",2019,1,"exclosure",1,1,"RM"
"564",196,1,"Jan",1983,5,"control",1,0.2,"RM"
"565",201,1,"Jan",1991,2,"control",1,0.5,"RM"
"566",203,1,"Jan",1993,1,"control",1,1,"RM"
"567",206,1,"Jan",2012,1,"control",1,1,"RM"
"568",207,2,"Feb",1980,3,"control",1,0.333333333333333,"RM"
"569",213,2,"Feb",1990,2,"control",1,0.5,"RM"
"570",216,2,"Feb",1994,1,"control",1,1,"RM"
"571",221,2,"Feb",2009,2,"control",1,0.5,"RM"
"572",226,2,"Feb",2017,5,"control",1,0.2,"RM"
"573",227,3,"Mar",1980,4,"control",1,0.25,"RM"
"574",234,3,"Mar",1990,2,"control",1,0.5,"RM"
"575",237,3,"Mar",1995,1,"control",1,1,"RM"
"576",238,3,"Mar",1996,1,"control",1,1,"RM"
"577",241,3,"Mar",2000,1,"control",1,1,"RM"
"578",242,3,"Mar",2003,1,"control",1,1,"RM"
"579",243,3,"Mar",2005,1,"control",1,1,"RM"
"580",250,4,"Apr",1987,1,"control",1,1,"RM"
"581",252,4,"Apr",1996,4,"control",1,0.25,"RM"
"582",256,4,"Apr",2014,1,"control",1,1,"RM"
"583",258,5,"May",1982,2,"control",1,0.5,"RM"
"584",260,5,"May",1984,1,"control",1,1,"RM"
"585",261,5,"May",1986,1,"control",1,1,"RM"
"586",262,5,"May",1987,1,"control",1,1,"RM"
"587",263,5,"May",1991,1,"control",1,1,"RM"
"588",267,6,"Jun",1987,1,"control",1,1,"RM"
"589",272,7,"Jul",1984,1,"control",1,1,"RM"
"590",273,7,"Jul",1987,6,"control",1,0.166666666666667,"RM"
"591",280,8,"Aug",1988,1,"control",1,1,"RM"
"592",281,8,"Aug",1991,1,"control",1,1,"RM"
"593",282,8,"Aug",2014,1,"control",1,1,"RM"
"594",283,8,"Aug",2015,1,"control",1,1,"RM"
"595",285,9,"Sept",1992,1,"control",1,1,"RM"
"596",286,9,"Sept",1997,1,"control",1,1,"RM"
"597",287,10,"Oct",1984,1,"control",1,1,"RM"
"598",288,10,"Oct",1987,2,"control",1,0.5,"RM"
"599",290,10,"Oct",1992,1,"control",1,1,"RM"
"600",291,10,"Oct",2007,2,"control",1,0.5,"RM"
"601",294,11,"Nov",1982,1,"control",1,1,"RM"
"602",295,11,"Nov",1985,2,"control",1,0.5,"RM"
"603",296,11,"Nov",1986,1,"control",1,1,"RM"
"604",298,11,"Nov",1988,1,"control",1,1,"RM"
"605",301,11,"Nov",1996,1,"control",1,1,"RM"
"606",303,11,"Nov",2007,6,"control",1,0.166666666666667,"RM"
"607",308,12,"Dec",1983,1,"control",1,1,"RM"
"608",310,12,"Dec",1986,1,"control",1,1,"RM"
"609",21,2,"Feb",2002,26,"exclosure",2,0.0769230769230769,"PB"
"610",24,2,"Feb",2007,34,"exclosure",2,0.0588235294117647,"PB"
"611",35,3,"Mar",1998,12,"exclosure",2,0.166666666666667,"PB"
"612",63,4,"Apr",2008,16,"exclosure",2,0.125,"PB"
"613",65,4,"Apr",2013,2,"exclosure",2,1,"PB"
"614",67,4,"Apr",2015,2,"exclosure",2,1,"PB"
"615",71,5,"May",1997,4,"exclosure",2,0.5,"PB"
"616",85,5,"May",2013,4,"exclosure",2,0.5,"PB"
"617",93,6,"Jun",1997,12,"exclosure",2,0.166666666666667,"PB"
"618",106,6,"Jun",2012,4,"exclosure",2,0.5,"PB"
"619",113,7,"Jul",1997,20,"exclosure",2,0.1,"PB"
"620",127,7,"Jul",2015,5,"exclosure",2,0.4,"PB"
"621",129,7,"Jul",2017,5,"exclosure",2,0.4,"PB"
"622",130,7,"Jul",2018,4,"exclosure",2,0.5,"PB"
"623",131,7,"Jul",2019,2,"exclosure",2,1,"PB"
"624",136,8,"Aug",2003,47,"exclosure",2,0.0425531914893617,"PB"
"625",137,8,"Aug",2004,14,"exclosure",2,0.142857142857143,"PB"
"626",167,9,"Sept",2014,19,"exclosure",2,0.105263157894737,"PB"
"627",182,10,"Oct",2004,11,"exclosure",2,0.181818181818182,"PB"
"628",185,10,"Oct",2007,59,"exclosure",2,0.0338983050847458,"PB"
"629",254,2,"Feb",2000,10,"control",2,0.2,"PB"
"630",258,2,"Feb",2007,24,"control",2,0.0833333333333333,"PB"
"631",290,4,"Apr",2015,2,"control",2,1,"PB"
"632",291,5,"May",1998,3,"control",2,0.666666666666667,"PB"
"633",296,5,"May",2004,5,"control",2,0.4,"PB"
"634",304,5,"May",2015,2,"control",2,1,"PB"
"635",314,6,"Jun",2006,2,"control",2,1,"PB"
"636",316,6,"Jun",2008,26,"control",2,0.0769230769230769,"PB"
"637",323,7,"Jul",1998,7,"control",2,0.285714285714286,"PB"
"638",341,8,"Aug",2001,11,"control",2,0.181818181818182,"PB"
"639",342,8,"Aug",2003,19,"control",2,0.105263157894737,"PB"
"640",359,9,"Sept",2004,9,"control",2,0.222222222222222,"PB"
"641",362,9,"Sept",2007,37,"control",2,0.0540540540540541,"PB"
"642",397,11,"Nov",2006,11,"control",2,0.181818181818182,"PB"
"643",408,12,"Dec",1999,3,"control",2,0.666666666666667,"PB"
"644",415,12,"Dec",2006,13,"control",2,0.153846153846154,"PB"
"645",2,1,"Jan",1982,2,"exclosure",2,1,"PE"
"646",18,1,"Jan",2017,2,"exclosure",2,1,"PE"
"647",21,2,"Feb",1982,3,"exclosure",2,0.666666666666667,"PE"
"648",24,2,"Feb",1992,2,"exclosure",2,1,"PE"
"649",27,2,"Feb",2003,2,"exclosure",2,1,"PE"
"650",33,2,"Feb",2015,2,"exclosure",2,1,"PE"
"651",34,2,"Feb",2017,3,"exclosure",2,0.666666666666667,"PE"
"652",36,3,"Mar",1980,2,"exclosure",2,1,"PE"
"653",38,3,"Mar",1986,2,"exclosure",2,1,"PE"
"654",39,3,"Mar",1988,2,"exclosure",2,1,"PE"
"655",46,3,"Mar",2007,3,"exclosure",2,0.666666666666667,"PE"
"656",50,3,"Mar",2015,2,"exclosure",2,1,"PE"
"657",57,4,"Apr",1990,4,"exclosure",2,0.5,"PE"
"658",67,4,"Apr",2013,2,"exclosure",2,1,"PE"
"659",69,4,"Apr",2015,3,"exclosure",2,0.666666666666667,"PE"
"660",73,5,"May",1987,2,"exclosure",2,1,"PE"
"661",84,5,"May",2014,3,"exclosure",2,0.666666666666667,"PE"
"662",85,5,"May",2015,4,"exclosure",2,0.5,"PE"
"663",105,7,"Jul",2007,2,"exclosure",2,1,"PE"
"664",111,8,"Aug",1988,3,"exclosure",2,0.666666666666667,"PE"
"665",112,8,"Aug",1990,2,"exclosure",2,1,"PE"
"666",123,9,"Sept",1988,3,"exclosure",2,0.666666666666667,"PE"
"667",124,9,"Sept",1989,2,"exclosure",2,1,"PE"
"668",125,9,"Sept",1990,2,"exclosure",2,1,"PE"
"669",131,9,"Sept",2014,2,"exclosure",2,1,"PE"
"670",132,9,"Sept",2015,3,"exclosure",2,0.666666666666667,"PE"
"671",137,10,"Oct",1989,3,"exclosure",2,0.666666666666667,"PE"
"672",139,10,"Oct",2002,2,"exclosure",2,1,"PE"
"673",145,10,"Oct",2014,2,"exclosure",2,1,"PE"
"674",150,11,"Nov",1987,3,"exclosure",2,0.666666666666667,"PE"
"675",152,11,"Nov",1989,3,"exclosure",2,0.666666666666667,"PE"
"676",153,11,"Nov",1990,2,"exclosure",2,1,"PE"
"677",156,11,"Nov",2002,2,"exclosure",2,1,"PE"
"678",162,11,"Nov",2014,2,"exclosure",2,1,"PE"
"679",166,12,"Dec",1981,4,"exclosure",2,0.5,"PE"
"680",169,12,"Dec",1989,3,"exclosure",2,0.666666666666667,"PE"
"681",170,12,"Dec",1990,4,"exclosure",2,0.5,"PE"
"682",179,1,"Jan",1981,2,"control",2,1,"PE"
"683",180,1,"Jan",1982,2,"control",2,1,"PE"
"684",191,1,"Jan",2012,3,"control",2,0.666666666666667,"PE"
"685",195,1,"Jan",2017,2,"control",2,1,"PE"
"686",199,2,"Feb",1982,3,"control",2,0.666666666666667,"PE"
"687",201,2,"Feb",1985,3,"control",2,0.666666666666667,"PE"
"688",202,2,"Feb",1987,2,"control",2,1,"PE"
"689",204,2,"Feb",1989,3,"control",2,0.666666666666667,"PE"
"690",205,2,"Feb",1992,3,"control",2,0.666666666666667,"PE"
"691",222,3,"Mar",1988,2,"control",2,1,"PE"
"692",226,3,"Mar",1996,3,"control",2,0.666666666666667,"PE"
"693",227,3,"Mar",2003,7,"control",2,0.285714285714286,"PE"
"694",229,3,"Mar",2006,4,"control",2,0.5,"PE"
"695",230,3,"Mar",2007,2,"control",2,1,"PE"
"696",234,3,"Mar",2015,2,"control",2,1,"PE"
"697",236,3,"Mar",2017,4,"control",2,0.5,"PE"
"698",244,4,"Apr",1987,3,"control",2,0.666666666666667,"PE"
"699",247,4,"Apr",1992,2,"control",2,1,"PE"
"700",255,4,"Apr",2017,5,"control",2,0.4,"PE"
"701",258,5,"May",1983,2,"control",2,1,"PE"
"702",259,5,"May",1984,2,"control",2,1,"PE"
"703",261,5,"May",1987,4,"control",2,0.5,"PE"
"704",265,5,"May",2002,3,"control",2,0.666666666666667,"PE"
"705",274,5,"May",2017,2,"control",2,1,"PE"
"706",279,6,"Jun",1988,2,"control",2,1,"PE"
"707",290,7,"Jul",1984,2,"control",2,1,"PE"
"708",302,8,"Aug",1987,2,"control",2,1,"PE"
"709",303,8,"Aug",1988,2,"control",2,1,"PE"
"710",311,9,"Sept",1987,2,"control",2,1,"PE"
"711",325,10,"Oct",1991,3,"control",2,0.666666666666667,"PE"
"712",330,10,"Oct",2012,2,"control",2,1,"PE"
"713",368,12,"Dec",2011,2,"control",2,1,"PE"
"714",71,4,"Apr",2016,8,"exclosure",2,0.25,"PP"
"715",82,5,"May",1991,3,"exclosure",2,0.666666666666667,"PP"
"716",90,5,"May",2001,2,"exclosure",2,1,"PP"
"717",97,5,"May",2008,11,"exclosure",2,0.181818181818182,"PP"
"718",112,6,"Jun",1988,3,"exclosure",2,0.666666666666667,"PP"
"719",113,6,"Jun",1990,2,"exclosure",2,1,"PP"
"720",120,6,"Jun",1999,4,"exclosure",2,0.5,"PP"
"721",139,7,"Jul",1979,6,"exclosure",2,0.333333333333333,"PP"
"722",145,7,"Jul",1987,5,"exclosure",2,0.4,"PP"
"723",147,7,"Jul",1989,3,"exclosure",2,0.666666666666667,"PP"
"724",183,8,"Aug",1987,5,"exclosure",2,0.4,"PP"
"725",184,8,"Aug",1988,8,"exclosure",2,0.25,"PP"
"726",188,8,"Aug",1993,6,"exclosure",2,0.333333333333333,"PP"
"727",201,8,"Aug",2009,7,"exclosure",2,0.285714285714286,"PP"
"728",222,9,"Sept",1994,5,"exclosure",2,0.4,"PP"
"729",230,9,"Sept",2002,3,"exclosure",2,0.666666666666667,"PP"
"730",262,10,"Oct",2002,5,"exclosure",2,0.4,"PP"
"731",320,2,"Feb",2000,6,"control",2,0.333333333333333,"PP"
"732",352,4,"Apr",1993,3,"control",2,0.666666666666667,"PP"
"733",355,4,"Apr",1997,11,"control",2,0.181818181818182,"PP"
"734",366,4,"Apr",2010,6,"control",2,0.333333333333333,"PP"
"735",367,4,"Apr",2011,9,"control",2,0.222222222222222,"PP"
"736",384,5,"May",1992,2,"control",2,1,"PP"
"737",407,5,"May",2018,19,"control",2,0.105263157894737,"PP"
"738",411,6,"Jun",1982,3,"control",2,0.666666666666667,"PP"
"739",421,6,"Jun",1999,2,"control",2,1,"PP"
"740",445,7,"Jul",1986,2,"control",2,1,"PP"
"741",449,7,"Jul",1992,3,"control",2,0.666666666666667,"PP"
"742",462,7,"Jul",2008,12,"control",2,0.166666666666667,"PP"
"743",498,8,"Aug",2008,18,"control",2,0.111111111111111,"PP"
"744",525,9,"Sept",1998,5,"control",2,0.4,"PP"
"745",562,10,"Oct",2005,17,"control",2,0.117647058823529,"PP"
"746",570,10,"Oct",2016,10,"control",2,0.2,"PP"
"747",574,11,"Nov",1999,8,"control",2,0.25,"PP"
"748",1,1,"Jan",1980,3,"exclosure",2,0.666666666666667,"PF"
"749",4,1,"Jan",1990,3,"exclosure",2,0.666666666666667,"PF"
"750",7,1,"Jan",1993,2,"exclosure",2,1,"PF"
"751",15,2,"Feb",1990,2,"exclosure",2,1,"PF"
"752",22,2,"Feb",2003,3,"exclosure",2,0.666666666666667,"PF"
"753",28,3,"Mar",1981,3,"exclosure",2,0.666666666666667,"PF"
"754",29,3,"Mar",1982,5,"exclosure",2,0.4,"PF"
"755",31,3,"Mar",1990,4,"exclosure",2,0.5,"PF"
"756",33,3,"Mar",1993,2,"exclosure",2,1,"PF"
"757",54,4,"Apr",1994,2,"exclosure",2,1,"PF"
"758",64,4,"Apr",2015,2,"exclosure",2,1,"PF"
"759",73,5,"May",1992,2,"exclosure",2,1,"PF"
"760",84,5,"May",2009,2,"exclosure",2,1,"PF"
"761",85,5,"May",2013,2,"exclosure",2,1,"PF"
"762",96,6,"Jun",1997,4,"exclosure",2,0.5,"PF"
"763",99,6,"Jun",2003,2,"exclosure",2,1,"PF"
"764",114,7,"Jul",1992,3,"exclosure",2,0.666666666666667,"PF"
"765",115,7,"Jul",1993,3,"exclosure",2,0.666666666666667,"PF"
"766",123,7,"Jul",2007,3,"exclosure",2,0.666666666666667,"PF"
"767",135,8,"Aug",1992,4,"exclosure",2,0.5,"PF"
"768",137,8,"Aug",1994,3,"exclosure",2,0.666666666666667,"PF"
"769",138,8,"Aug",1995,2,"exclosure",2,1,"PF"
"770",140,8,"Aug",1998,2,"exclosure",2,1,"PF"
"771",150,9,"Sept",1980,3,"exclosure",2,0.666666666666667,"PF"
"772",157,9,"Sept",1993,6,"exclosure",2,0.333333333333333,"PF"
"773",165,9,"Sept",2010,2,"exclosure",2,1,"PF"
"774",172,10,"Oct",1992,7,"exclosure",2,0.285714285714286,"PF"
"775",205,12,"Dec",1995,14,"exclosure",2,0.142857142857143,"PF"
"776",217,2,"Feb",1980,2,"control",2,1,"PF"
"777",220,2,"Feb",1996,6,"control",2,0.333333333333333,"PF"
"778",225,3,"Mar",1979,2,"control",2,1,"PF"
"779",261,5,"May",1996,3,"control",2,0.666666666666667,"PF"
"780",263,5,"May",2003,3,"control",2,0.666666666666667,"PF"
"781",268,5,"May",2011,2,"control",2,1,"PF"
"782",269,5,"May",2012,2,"control",2,1,"PF"
"783",282,6,"Jun",2015,2,"control",2,1,"PF"
"784",290,7,"Jul",1995,2,"control",2,1,"PF"
"785",293,7,"Jul",2001,2,"control",2,1,"PF"
"786",299,7,"Jul",2015,2,"control",2,1,"PF"
"787",314,9,"Sept",1977,3,"control",2,0.666666666666667,"PF"
"788",317,9,"Sept",1980,2,"control",2,1,"PF"
"789",26,3,"Mar",1987,2,"exclosure",2,1,"PM"
"790",31,3,"Mar",1999,2,"exclosure",2,1,"PM"
"791",38,4,"Apr",1985,2,"exclosure",2,1,"PM"
"792",51,5,"May",1989,3,"exclosure",2,0.666666666666667,"PM"
"793",53,5,"May",1998,4,"exclosure",2,0.5,"PM"
"794",57,6,"Jun",1982,2,"exclosure",2,1,"PM"
"795",58,6,"Jun",1986,2,"exclosure",2,1,"PM"
"796",69,7,"Jul",1986,2,"exclosure",2,1,"PM"
"797",82,9,"Sept",1997,3,"exclosure",2,0.666666666666667,"PM"
"798",92,11,"Nov",1987,2,"exclosure",2,1,"PM"
"799",99,12,"Dec",1986,3,"exclosure",2,0.666666666666667,"PM"
"800",121,4,"Apr",1997,4,"control",2,0.5,"PM"
"801",123,4,"Apr",2008,4,"control",2,0.5,"PM"
"802",146,10,"Oct",1987,2,"control",2,1,"PM"
"803",4,1,"Jan",1983,3,"exclosure",2,0.666666666666667,"RM"
"804",6,1,"Jan",1987,3,"exclosure",2,0.666666666666667,"RM"
"805",12,1,"Jan",1993,4,"exclosure",2,0.5,"RM"
"806",21,1,"Jan",2020,2,"exclosure",2,1,"RM"
"807",34,2,"Feb",1995,3,"exclosure",2,0.666666666666667,"RM"
"808",45,3,"Mar",1980,7,"exclosure",2,0.285714285714286,"RM"
"809",55,3,"Mar",1993,2,"exclosure",2,1,"RM"
"810",57,3,"Mar",1995,2,"exclosure",2,1,"RM"
"811",68,3,"Mar",2014,3,"exclosure",2,0.666666666666667,"RM"
"812",75,4,"Apr",1983,2,"exclosure",2,1,"RM"
"813",80,4,"Apr",1991,3,"exclosure",2,0.666666666666667,"RM"
"814",81,4,"Apr",1992,2,"exclosure",2,1,"RM"
"815",84,4,"Apr",1995,2,"exclosure",2,1,"RM"
"816",86,4,"Apr",1997,3,"exclosure",2,0.666666666666667,"RM"
"817",92,4,"Apr",2019,3,"exclosure",2,0.666666666666667,"RM"
"818",96,5,"May",1986,2,"exclosure",2,1,"RM"
"819",100,5,"May",1990,6,"exclosure",2,0.333333333333333,"RM"
"820",105,5,"May",2003,4,"exclosure",2,0.5,"RM"
"821",115,6,"Jun",1988,2,"exclosure",2,1,"RM"
"822",116,6,"Jun",1989,7,"exclosure",2,0.285714285714286,"RM"
"823",125,7,"Jul",1984,2,"exclosure",2,1,"RM"
"824",135,8,"Aug",1988,2,"exclosure",2,1,"RM"
"825",136,8,"Aug",1990,2,"exclosure",2,1,"RM"
"826",145,9,"Sept",1993,2,"exclosure",2,1,"RM"
"827",147,9,"Sept",1995,2,"exclosure",2,1,"RM"
"828",152,10,"Oct",1989,3,"exclosure",2,0.666666666666667,"RM"
"829",153,10,"Oct",1990,2,"exclosure",2,1,"RM"
"830",155,10,"Oct",1994,2,"exclosure",2,1,"RM"
"831",159,11,"Nov",1982,5,"exclosure",2,0.4,"RM"
"832",163,11,"Nov",1988,2,"exclosure",2,1,"RM"
"833",165,11,"Nov",1990,3,"exclosure",2,0.666666666666667,"RM"
"834",167,11,"Nov",1996,2,"exclosure",2,1,"RM"
"835",182,12,"Dec",1991,9,"exclosure",2,0.222222222222222,"RM"
"836",186,12,"Dec",1995,4,"exclosure",2,0.5,"RM"
"837",195,1,"Jan",1982,3,"control",2,0.666666666666667,"RM"
"838",197,1,"Jan",1987,4,"control",2,0.5,"RM"
"839",235,3,"Mar",1991,2,"control",2,1,"RM"
"840",246,3,"Mar",2014,4,"control",2,0.5,"RM"
"841",248,4,"Apr",1983,2,"control",2,1,"RM"
"842",253,4,"Apr",1997,3,"control",2,0.666666666666667,"RM"
"843",254,4,"Apr",2007,3,"control",2,0.666666666666667,"RM"
"844",259,5,"May",1983,2,"control",2,1,"RM"
"845",270,6,"Jun",2015,2,"control",2,1,"RM"
"846",275,7,"Jul",1992,2,"control",2,1,"RM"
"847",278,8,"Aug",1984,2,"control",2,1,"RM"
"848",279,8,"Aug",1987,2,"control",2,1,"RM"
"849",299,11,"Nov",1989,2,"control",2,1,"RM"
"850",300,11,"Nov",1991,5,"control",2,0.4,"RM"
"851",305,11,"Nov",2015,3,"control",2,0.666666666666667,"RM"
"852",42,3,"Mar",2005,9,"exclosure",3,0.333333333333333,"PB"
"853",59,4,"Apr",2004,8,"exclosure",3,0.375,"PB"
"854",82,5,"May",2009,20,"exclosure",3,0.15,"PB"
"855",87,5,"May",2015,3,"exclosure",3,1,"PB"
"856",91,5,"May",2019,3,"exclosure",3,1,"PB"
"857",105,6,"Jun",2009,25,"exclosure",3,0.12,"PB"
"858",108,6,"Jun",2015,6,"exclosure",3,0.5,"PB"
"859",156,9,"Sept",2001,36,"exclosure",3,0.0833333333333333,"PB"
"860",160,9,"Sept",2005,49,"exclosure",3,0.0612244897959184,"PB"
